Property_ID,City,Location,BHK,Bathrooms,Size_in_SqFt,Age_of_Property,Parking,Floor,Total_Floors,Furnishing,Distance_to_Metro_km,School_Rating,Hospital_Distance_km,Crime_Index,Price_in_Lakhs
4016,Pune,Wakad,4,4,2906,23,0,8,16,Semi-Furnished,0.7,2.5,7.6,8.6,189.3
4017,Hyderabad,Kukatpally,3,3,1514,14,1,2,18,Furnished,0.7,4.2,2.3,4.6,149.8
4018,Hyderabad,Kondapur,4,5,2012,24,1,10,18,Unfurnished,8.1,4,4,10,162.4
4019,Chennai,Velachery,4,5,2903,16,0,13,18,Semi-Furnished,0.8,3.5,0.9,6.2,241.2
4020,Pune,Baner,3,4,1747,25,1,7,7,Semi-Furnished,14.9,4.4,2.6,5.2,144.8
4021,Pune,Hinjewadi,4,3,2866,24,2,10,28,Semi-Furnished,7.7,3,4.5,4.4,206.1
4022,Bengaluru,HSR Layout,4,4,2431,2,0,26,28,Semi-Furnished,5.6,3.7,0.7,1.8,284.3
4023,Pune,Wakad,4,5,3349,19,0,1,22,Furnished,2.1,5,4.8,1.2,268.3
4024,Chennai,Tambaram,2,1,1332,23,2,13,27,Unfurnished,14.6,3.5,2.7,8,55.2
4025,Bengaluru,Indiranagar,3,3,2453,6,1,25,28,Unfurnished,9.9,3.2,2.2,2.4,260.3
4026,Chennai,Porur,2,2,1663,0,3,13,18,Semi-Furnished,4,4,7.4,7.9,106
4027,Hyderabad,Gachibowli,2,1,900,1,0,2,11,Semi-Furnished,6.1,4.6,3.9,1.1,106.7
4028,Pune,Baner,3,2,2151,4,3,15,27,Semi-Furnished,5.3,2.9,5.9,7.9,185.3
4029,Bengaluru,Electronic City,1,1,528,4,0,6,16,Semi-Furnished,7,5,7.8,2.4,50.8
4030,Pune,Kharadi,4,3,2569,5,2,9,9,Semi-Furnished,3,3.8,1.1,7,225.6
4031,Pune,Hinjewadi,1,2,686,24,2,6,14,Unfurnished,3.5,5,7.3,3.4,44.8
4032,Chennai,OMR,4,4,1994,4,1,1,12,Furnished,12.8,3.1,4.9,4.4,158.2
4033,Pune,Baner,1,1,879,24,1,11,19,Unfurnished,1.8,3.2,5.9,4.7,52.9
4034,Bengaluru,HSR Layout,5,6,3039,20,1,16,19,Semi-Furnished,2.6,3.8,5.7,9.4,341.1
4035,Pune,Wakad,3,3,2078,20,0,2,7,Unfurnished,9.1,4.5,6.5,3.4,133.7
4036,Chennai,Velachery,3,3,2039,18,2,0,12,Unfurnished,8.7,3.4,4.7,5.4,134.2
4037,Chennai,Anna Nagar,3,2,1882,10,1,29,29,Unfurnished,2.2,4.1,1.9,5.9,161.2
4038,Pune,Hinjewadi,2,3,922,9,1,2,7,Furnished,1.7,4.7,0.6,4.7,102.4
4039,Pune,Baner,2,1,941,1,2,13,22,Semi-Furnished,2.8,4.2,2.8,4.9,101.3
4040,Pune,Wakad,2,2,1532,1,2,8,30,Unfurnished,1.6,2.7,3,8.8,105.4
4041,Bengaluru,Marathahalli,2,3,1672,18,0,0,19,Furnished,3.9,3.8,4.1,7.4,152.7
4042,Bengaluru,Marathahalli,5,5,2588,14,2,4,25,Unfurnished,7.1,2.6,2.7,2.8,219.7
4043,Pune,Kharadi,2,3,1796,7,1,10,16,Unfurnished,2.5,4.6,2.7,6,136
4044,Pune,Wakad,2,2,959,13,1,8,14,Unfurnished,3.7,4.4,6,9.1,62.4
4045,Hyderabad,Gachibowli,3,4,1875,13,3,0,16,Unfurnished,1,4,2.8,3.7,195.5
4046,Chennai,Velachery,1,1,749,15,0,6,6,Furnished,10.4,2.5,6.1,2.9,32.5
4047,Hyderabad,Miyapur,5,4,3238,8,0,18,26,Furnished,10.5,2.6,4.4,5.3,240.4
4048,Chennai,Porur,4,4,2470,16,2,2,9,Semi-Furnished,12.8,3.6,4.3,5.2,156
4049,Pune,Baner,3,3,2540,5,3,10,20,Unfurnished,9.1,2.9,3.1,7.4,193.7
4050,Chennai,Porur,3,3,1733,24,1,6,7,Semi-Furnished,9.3,4.7,1.6,5.6,105.1
4051,Chennai,Porur,5,6,2560,22,2,0,10,Semi-Furnished,10.6,4.2,3.8,5.5,183.9
4052,Hyderabad,Madhapur,3,2,1943,18,1,12,21,Semi-Furnished,3.4,2.9,2.1,1.6,180.2
4053,Chennai,Velachery,2,3,1104,20,2,14,20,Semi-Furnished,3.4,4.7,5.8,4.9,105.1
4054,Chennai,Porur,2,3,1723,13,2,14,14,Furnished,12,4.6,7.3,6.3,104.2
4055,Pune,Wakad,1,1,814,15,2,3,21,Furnished,10.1,4.2,7,3.8,60
4056,Bengaluru,Indiranagar,5,6,3928,3,0,10,19,Unfurnished,6.1,2.7,5.8,9.5,404.4
4057,Hyderabad,Gachibowli,4,4,3451,19,0,16,22,Semi-Furnished,11.4,4.7,7.1,1.8,316.9
4058,Hyderabad,Gachibowli,4,3,3303,16,3,9,9,Semi-Furnished,0.3,2.7,1.7,4.7,309.5
4059,Hyderabad,Kondapur,4,4,3127,8,1,3,6,Unfurnished,9.7,4.9,6.3,4.6,255
4060,Pune,Kharadi,5,4,3656,8,1,4,15,Furnished,13.2,4.5,6,8,308.7
4061,Chennai,Tambaram,1,1,804,4,1,7,10,Semi-Furnished,0.7,4.5,3.9,3.2,60
4062,Pune,Baner,5,5,2743,5,1,1,30,Furnished,3.2,3.2,5,7.9,267.1
4063,Chennai,Tambaram,3,3,1517,14,1,2,29,Semi-Furnished,9.8,3.2,7.9,2.9,96.7
4064,Hyderabad,Miyapur,4,5,3584,0,0,17,23,Semi-Furnished,14.1,3,0.5,3.9,244.8
4065,Chennai,Porur,2,1,1460,3,1,2,8,Semi-Furnished,13.6,2.5,7.5,6.2,68.5
4066,Hyderabad,Madhapur,3,2,2050,8,0,13,19,Unfurnished,13.3,2.8,4.6,7.1,158.3
4067,Chennai,Velachery,4,3,2188,2,2,7,15,Semi-Furnished,4.4,4.1,6.3,8.5,188.9
4068,Pune,Hadapsar,3,3,2410,8,2,9,22,Unfurnished,2.2,3.6,4,4.4,150.4
4069,Hyderabad,Miyapur,1,2,837,13,3,5,9,Unfurnished,8.9,4.4,5.9,3.6,61.9
4070,Chennai,OMR,5,4,3911,14,3,10,14,Unfurnished,11,2.5,6.1,6,240
4071,Bengaluru,Electronic City,3,3,2353,3,0,21,26,Semi-Furnished,2.7,3.6,5.9,4.1,196.7
4072,Bengaluru,Indiranagar,2,2,1115,22,2,14,23,Unfurnished,4.8,3.8,4.3,9.7,117.5
4073,Bengaluru,HSR Layout,2,2,1769,24,1,0,15,Unfurnished,14.6,3.6,3.7,6.9,146.6
4074,Hyderabad,Madhapur,2,2,1403,3,1,0,20,Semi-Furnished,13.2,4.7,5.8,7.6,117.2
4075,Bengaluru,Whitefield,2,1,934,23,2,5,5,Unfurnished,10,3.2,7.7,10,57.7
4076,Pune,Wakad,5,5,3777,24,1,1,16,Semi-Furnished,2.1,3.3,5.9,3.2,262.1
4077,Pune,Kharadi,5,5,3023,13,2,12,21,Semi-Furnished,13.8,4,5,5.3,248.5
4078,Chennai,OMR,2,2,1200,25,2,10,28,Unfurnished,2.6,3.5,4.1,5.4,76.2
4079,Chennai,Velachery,5,5,2613,16,3,6,8,Furnished,6.1,3.1,2.6,8.1,236.1
4080,Hyderabad,Gachibowli,3,3,1580,12,1,9,14,Semi-Furnished,7,4.4,5.5,3.3,163.6
4081,Hyderabad,Kondapur,1,2,640,20,2,12,20,Semi-Furnished,14.7,4.8,3.6,7.2,49.1
4082,Chennai,Porur,1,2,632,25,1,3,16,Unfurnished,3.9,4.8,3.5,8.4,29.9
4083,Chennai,Porur,3,4,2027,3,2,17,27,Unfurnished,10.6,4.7,6.8,6.3,141.8
4084,Pune,Kharadi,1,1,740,13,3,11,18,Semi-Furnished,6.6,2.9,4.6,5.9,46.3
4085,Chennai,Anna Nagar,1,1,645,15,3,23,23,Semi-Furnished,3.2,4,3.2,2.5,67.2
4086,Chennai,Porur,2,3,1118,24,2,20,25,Semi-Furnished,9.3,3.8,2,7.8,59.2
4087,Pune,Hadapsar,4,5,3212,8,2,26,29,Semi-Furnished,14.8,4.6,7.4,2.8,208.2
4088,Hyderabad,Miyapur,1,1,656,19,2,13,13,Unfurnished,8.3,2.9,6.1,5.5,34.7
4089,Hyderabad,Miyapur,4,3,3261,3,2,11,12,Semi-Furnished,10.2,3.2,6.6,4.2,209.7
4090,Hyderabad,Miyapur,5,5,4438,20,2,25,26,Unfurnished,2,3.7,1.6,1.7,273.9
4091,Pune,Baner,1,1,633,2,1,8,10,Semi-Furnished,12.8,4.6,4.2,6.8,56.9
4092,Pune,Hinjewadi,5,4,2452,23,1,14,16,Semi-Furnished,3.5,2.7,4.7,2,190.3
4093,Bengaluru,Electronic City,4,3,3508,24,0,8,9,Semi-Furnished,4,4.1,4.7,8.2,274
4094,Bengaluru,Indiranagar,2,1,1567,10,0,2,21,Unfurnished,6.6,3.6,0.7,9.4,157.2
4095,Chennai,Tambaram,5,4,3122,10,2,1,26,Furnished,5.9,2.9,5.3,2.4,218
4096,Chennai,Porur,5,6,3881,19,0,22,22,Furnished,4.4,4.4,4.3,9.4,264.4
4097,Bengaluru,Whitefield,2,2,1188,18,3,2,6,Semi-Furnished,9.7,4.4,0.6,4.5,121.2
4098,Bengaluru,Electronic City,2,3,1176,22,1,2,17,Unfurnished,12.7,5,6.4,5.8,73.4
4099,Chennai,Tambaram,1,2,532,19,2,11,20,Furnished,7.7,4.9,6,1.5,38.8
4100,Pune,Hinjewadi,3,4,2524,19,2,7,21,Furnished,11.9,4.7,5.2,4.6,193.2
4101,Pune,Kharadi,5,5,3944,14,3,19,21,Semi-Furnished,11.1,3.3,3.8,4,304.4
4102,Bengaluru,Whitefield,2,3,977,19,1,6,9,Semi-Furnished,3.9,3.9,7.4,7.7,109.5
4103,Chennai,Tambaram,3,3,1737,12,1,16,19,Unfurnished,3.4,2.7,0.9,4.9,105.5
4104,Hyderabad,Kukatpally,3,4,1588,22,1,2,6,Furnished,5.2,3.3,2.7,4.5,137
4105,Bengaluru,Indiranagar,2,1,1113,19,1,21,30,Furnished,13.3,3,0.7,3.6,126.5
4106,Hyderabad,Gachibowli,2,3,1508,23,1,2,5,Semi-Furnished,6.8,4.8,6,5.5,130.7
4107,Hyderabad,Madhapur,2,2,1243,24,3,18,27,Furnished,11.2,4.4,5.1,7.4,109.7
4108,Hyderabad,Gachibowli,2,2,1503,21,1,4,24,Furnished,1.2,3,0.4,3.6,162.3
4109,Chennai,OMR,5,5,2452,23,3,9,27,Semi-Furnished,1.4,4.9,7.9,6.4,207
4110,Bengaluru,Indiranagar,5,6,3528,19,1,4,22,Semi-Furnished,8.5,2.7,4.5,7.2,400
4111,Bengaluru,HSR Layout,5,5,3213,13,3,24,28,Furnished,3.1,4.3,0.8,7.5,384.6
4112,Pune,Kharadi,1,1,636,13,0,23,26,Semi-Furnished,1.8,2.8,0.9,4.6,59.3
4113,Chennai,Velachery,5,5,2922,7,0,19,28,Semi-Furnished,7.7,4.3,7,7.4,235.4
4114,Bengaluru,HSR Layout,1,1,856,1,0,3,5,Unfurnished,2.4,4.5,5.3,8.9,91.2
4115,Pune,Baner,4,4,3440,1,0,24,24,Semi-Furnished,2,3.8,4.4,3.8,302.4
4116,Chennai,Velachery,3,3,2344,9,1,9,13,Semi-Furnished,1.6,3.7,2.9,3.4,194.3
4117,Hyderabad,Madhapur,2,2,1419,21,1,0,7,Semi-Furnished,5.7,4.8,4.9,1.8,128.4
4118,Bengaluru,Marathahalli,4,4,2291,9,0,5,5,Semi-Furnished,2.5,4.6,1.4,1.4,234.9
4119,Pune,Wakad,1,1,642,24,1,17,18,Unfurnished,13.5,4.9,3.9,8.1,27.9
4120,Pune,Hinjewadi,4,5,3097,17,3,5,27,Semi-Furnished,6.4,4.3,0.5,2.5,253.1
4121,Chennai,Porur,1,1,497,22,2,0,7,Semi-Furnished,8,4.9,2.9,6.3,22.7
4122,Hyderabad,Kukatpally,3,2,1587,15,3,5,22,Furnished,5,2.8,7.1,9,129.5
4123,Hyderabad,Gachibowli,3,4,1400,11,2,18,18,Unfurnished,12.7,3.8,5.3,6.3,124.8
4124,Hyderabad,Kukatpally,1,1,514,25,0,9,29,Semi-Furnished,12.6,4.7,6.7,6,24.1
4125,Chennai,Velachery,4,4,2129,5,2,1,14,Unfurnished,10.2,3.3,5.3,8.8,160.1
4126,Hyderabad,Gachibowli,2,3,1666,15,0,1,5,Unfurnished,3.4,3.9,1.8,8.2,151.2
4127,Pune,Wakad,4,4,3170,2,2,1,20,Furnished,14.1,4.7,4.4,2.5,256.8
4128,Hyderabad,Kondapur,1,2,501,9,1,8,15,Unfurnished,10.8,4,1.2,7.8,42.3
4129,Bengaluru,Electronic City,3,3,2276,23,2,13,25,Semi-Furnished,10.9,3,2.1,3.5,164.7
4130,Hyderabad,Kondapur,5,4,4301,3,2,16,26,Furnished,3.7,2.5,7,2.1,392.5
4131,Hyderabad,Miyapur,5,5,2508,18,2,7,29,Semi-Furnished,3.1,3,1.7,9.9,187.7
4132,Bengaluru,Marathahalli,4,4,2488,12,2,1,26,Furnished,13.4,2.5,4.4,4.4,235.8
4133,Chennai,Tambaram,5,5,4092,19,2,3,7,Furnished,14.3,4.4,3.4,1.7,249.3
4134,Chennai,Porur,1,1,672,3,1,0,6,Semi-Furnished,0.8,3.6,7.3,9.4,42.1
4135,Hyderabad,Kukatpally,4,3,3441,21,3,1,25,Unfurnished,0.7,4.3,5.9,8,237.3
4136,Pune,Wakad,3,4,1765,5,0,11,16,Unfurnished,11.5,4.6,6.4,8.8,115.2
4137,Hyderabad,Kukatpally,3,3,2468,12,0,5,30,Furnished,2.5,5,7.2,6.8,189.8
4138,Bengaluru,Electronic City,5,5,4273,22,2,2,22,Semi-Furnished,5.3,4.1,1.7,6,357.8
4139,Chennai,OMR,5,6,3773,20,3,16,27,Semi-Furnished,13.1,4.8,3,6.7,286.3
4140,Hyderabad,Madhapur,4,4,2171,3,2,4,23,Furnished,10.7,3.2,3.3,3.1,238.8
4141,Chennai,Anna Nagar,4,5,3131,18,1,20,20,Semi-Furnished,9.3,4.6,6,2.8,277.6
4142,Bengaluru,Whitefield,3,3,1514,25,2,20,28,Semi-Furnished,11.9,4.5,7,2.7,154.3
4143,Hyderabad,Kondapur,2,2,1538,8,0,16,16,Furnished,10.4,3.8,2.6,3,142.2
4144,Bengaluru,Whitefield,3,2,1642,19,0,0,12,Unfurnished,1.8,4.2,0.4,6.5,149
4145,Chennai,OMR,4,4,2565,18,3,13,22,Unfurnished,12.8,4.8,2.2,3.8,184.7
4146,Chennai,Velachery,1,1,559,9,2,20,29,Furnished,14.6,4.7,0.5,5.6,50.7
4147,Bengaluru,Marathahalli,5,4,3864,2,1,2,19,Semi-Furnished,5,3.8,6.9,1.3,350.1
4148,Bengaluru,Indiranagar,1,1,644,7,2,9,15,Unfurnished,4.7,4.5,6.6,2.9,84.6
4149,Pune,Wakad,1,1,893,5,1,7,21,Semi-Furnished,11.3,3.7,2.7,3.4,64.9
4150,Bengaluru,Indiranagar,3,2,1677,12,2,10,15,Semi-Furnished,4.1,3.9,0.7,3.1,209.7
4151,Hyderabad,Gachibowli,5,4,4315,11,2,17,28,Semi-Furnished,12.3,4.4,6.4,3.3,403.2
4152,Bengaluru,Indiranagar,2,3,1551,24,2,1,23,Semi-Furnished,4,3.2,7.9,5.8,176.7
4153,Hyderabad,Madhapur,2,2,1677,1,3,1,9,Semi-Furnished,14.5,2.7,2,3.3,141.5
4154,Bengaluru,Indiranagar,1,1,891,24,2,11,15,Semi-Furnished,11.3,3.5,2.5,5.9,88.2
4155,Hyderabad,Kondapur,4,5,3160,3,0,14,28,Furnished,8.6,2.9,5.4,9.4,295.4
4156,Pune,Kharadi,3,3,2440,20,2,3,27,Semi-Furnished,1.8,2.5,6.1,9.3,187.2
4157,Pune,Baner,3,4,1913,11,3,4,16,Furnished,0.5,3.6,1.8,3,202.3
4158,Bengaluru,Indiranagar,3,3,2115,24,1,3,20,Unfurnished,4.5,3.1,4.1,6.8,202
4159,Chennai,Porur,2,1,1163,5,3,2,11,Unfurnished,0.9,3.5,5.6,9.5,77.6
4160,Pune,Baner,3,3,2160,12,3,5,12,Furnished,1.7,2.5,2.2,1.4,212.3
4161,Pune,Baner,1,1,841,21,1,9,13,Semi-Furnished,10.4,3.2,6.5,6.4,39
4162,Bengaluru,Marathahalli,3,4,1685,25,0,10,28,Unfurnished,10.6,3.5,6.7,5.1,120.5
4163,Bengaluru,Indiranagar,4,3,1983,6,3,1,7,Semi-Furnished,6.7,3,1.4,7.3,243
4164,Pune,Baner,5,5,2524,9,2,15,20,Semi-Furnished,0.6,3.2,2,3,251.7
4165,Pune,Hadapsar,4,3,3225,13,1,12,19,Unfurnished,12.2,3.1,3.5,9.1,185.5
4166,Bengaluru,Whitefield,1,2,751,16,1,11,11,Unfurnished,11.6,4.3,4.8,1.7,63.9
4167,Bengaluru,Electronic City,4,4,3074,5,0,8,8,Furnished,8.4,4.4,6,2.3,282.5
4168,Pune,Kharadi,2,2,1657,21,0,2,6,Furnished,12,4.1,3.9,3.7,130.4
4169,Pune,Hadapsar,3,2,1425,19,2,19,19,Semi-Furnished,7,4.2,7,2.5,97.5
4170,Pune,Hinjewadi,4,5,3570,4,0,14,22,Semi-Furnished,13.2,3.9,4.5,8.9,256.1
4171,Pune,Kharadi,4,5,2272,19,3,7,17,Furnished,2.1,3.1,0.4,8.1,211.3
4172,Chennai,OMR,3,2,2683,17,2,3,8,Furnished,3.6,3.8,0.7,1.6,208.9
4173,Bengaluru,Marathahalli,2,1,1730,20,3,0,24,Furnished,7.4,4.1,4.8,5.5,159.9
4174,Pune,Hinjewadi,5,5,3780,13,0,13,18,Unfurnished,13.3,3.9,0.3,9,257.9
4175,Bengaluru,HSR Layout,2,2,1201,12,3,6,7,Semi-Furnished,7.2,4.6,4.6,4.6,146.8
4176,Pune,Baner,4,3,2411,6,1,9,11,Unfurnished,14.8,4.2,4.3,1.2,188.4
4177,Hyderabad,Madhapur,4,3,2732,12,2,17,23,Semi-Furnished,6.8,4.7,1.6,2.9,259.8
4178,Chennai,OMR,4,3,3279,10,2,4,19,Unfurnished,9.4,3.6,6.8,4.5,209.6
4179,Bengaluru,Marathahalli,4,5,3268,19,2,3,20,Semi-Furnished,12.6,2.7,3.6,5.9,276.3
4180,Hyderabad,Gachibowli,1,1,679,18,3,12,20,Semi-Furnished,10.1,2.6,1.5,1.2,64.6
4181,Pune,Baner,2,2,1423,5,1,5,12,Semi-Furnished,2.3,4,1.1,9.9,134.3
4182,Pune,Wakad,1,1,829,0,1,8,16,Furnished,9.8,2.6,2.2,1.7,54.7
4183,Pune,Baner,3,3,1676,10,2,7,8,Semi-Furnished,4.9,4.3,4.6,4.8,160.8
4184,Chennai,OMR,5,5,3919,4,3,15,16,Unfurnished,14.5,4.2,1.8,9.1,259.8
4185,Bengaluru,Whitefield,4,3,2413,7,1,16,21,Furnished,14.1,3.9,2.5,1.4,267.9
4186,Hyderabad,Kukatpally,5,4,2776,7,3,0,7,Unfurnished,8.8,3.7,5.4,3,205.2
4187,Pune,Hadapsar,5,4,3826,22,3,10,21,Semi-Furnished,0.6,4,1.4,8.2,270.6
4188,Pune,Hadapsar,1,1,547,21,3,2,15,Semi-Furnished,7.7,4.6,2.9,7.6,28.4
4189,Bengaluru,Marathahalli,4,3,2270,18,3,24,28,Semi-Furnished,3.2,4.9,0.3,1.3,236.4
4190,Chennai,Velachery,2,3,1646,21,2,9,25,Unfurnished,0.3,3.2,1.3,2.8,115.2
4191,Hyderabad,Gachibowli,5,6,3742,17,3,3,10,Furnished,4,3.7,0.8,3.1,408.9
4192,Hyderabad,Gachibowli,3,4,2670,9,3,10,19,Furnished,7.4,2.9,2.7,7.4,266.5
4193,Chennai,Tambaram,1,2,547,2,1,3,13,Unfurnished,11,3.6,7.7,3.3,30.5
4194,Pune,Hinjewadi,4,4,1899,7,2,22,25,Unfurnished,0.8,4.4,7.3,5.7,159.8
4195,Pune,Wakad,4,4,2355,1,3,15,23,Furnished,4.1,3.1,6.3,4.5,205.5
4196,Hyderabad,Gachibowli,3,2,2479,20,1,9,9,Semi-Furnished,0.9,2.9,0.9,3,239.3
4197,Hyderabad,Kondapur,3,2,1793,20,3,3,5,Unfurnished,4.6,2.6,1.4,5.1,146.3
4198,Chennai,OMR,2,2,1746,3,3,21,26,Furnished,8.1,3.3,4.5,5.5,141.9
4199,Hyderabad,Kukatpally,1,1,692,16,3,11,11,Semi-Furnished,8.1,3.6,3.5,8.9,45.5
4200,Hyderabad,Madhapur,5,4,3922,19,2,5,15,Furnished,1.8,4.2,4.9,4,386.5
4201,Hyderabad,Kondapur,4,5,2766,22,2,14,24,Semi-Furnished,3.3,2.7,8,8.5,236
4202,Hyderabad,Gachibowli,3,3,1785,17,2,5,25,Unfurnished,9.4,3.3,6.7,3.6,150.1
4203,Chennai,Anna Nagar,3,3,2580,16,0,1,17,Semi-Furnished,8.8,3.9,4.3,5.9,213.8
4204,Chennai,Porur,5,5,3396,0,3,1,6,Semi-Furnished,8.8,4.8,4.7,4.3,241
4205,Chennai,Velachery,1,1,545,0,3,15,19,Unfurnished,8.1,4.7,7.1,4,40.4
4206,Bengaluru,HSR Layout,2,3,1716,14,3,2,6,Unfurnished,7.5,2.8,2.1,3.8,170.1
4207,Bengaluru,Indiranagar,5,4,3168,4,2,3,12,Unfurnished,5.5,4.4,4.2,3.3,354.5
4208,Hyderabad,Kondapur,1,2,538,15,2,2,10,Unfurnished,10.1,2.8,6,7.9,37.9
4209,Chennai,Anna Nagar,3,3,1381,4,2,13,29,Semi-Furnished,0.5,4.2,3.3,5.8,157.7
4210,Pune,Hinjewadi,2,3,1396,21,3,0,12,Furnished,9.6,3.3,1,3.7,122.3
4211,Pune,Hinjewadi,4,4,3572,15,1,2,6,Unfurnished,9.6,4.9,6.4,1.1,244.5
4212,Hyderabad,Gachibowli,2,1,1355,17,2,6,18,Furnished,11.4,3,0.8,4,132.5
4213,Hyderabad,Madhapur,5,4,3279,7,0,8,10,Furnished,8.1,3.6,3.8,4.1,328
4214,Bengaluru,Indiranagar,2,2,1681,4,0,9,23,Semi-Furnished,1.6,3.8,3,1.8,203.8
4215,Hyderabad,Miyapur,4,3,1937,24,2,3,17,Furnished,7.2,4.9,6.3,7.3,146.4
4216,Bengaluru,Marathahalli,2,2,1718,12,3,7,22,Unfurnished,14.5,4.5,2.5,4,124.6
4217,Bengaluru,HSR Layout,2,2,1547,6,3,13,23,Furnished,10.9,4.9,5.5,7.1,179.4
4218,Bengaluru,HSR Layout,4,4,2323,18,1,5,24,Semi-Furnished,3.9,2.8,7.6,9.3,237.1
4219,Pune,Hadapsar,3,4,1391,11,3,4,23,Furnished,3.9,3.4,7.4,7.5,116.2
4220,Chennai,Porur,2,3,985,13,0,4,11,Furnished,9.5,3.8,6.1,2.4,68.9
4221,Hyderabad,Madhapur,3,4,1696,2,3,7,13,Semi-Furnished,4.6,3.2,2.6,3.4,177
4222,Pune,Baner,4,4,2665,2,3,2,6,Semi-Furnished,3.8,4.7,0.5,2.4,251.1
4223,Pune,Kharadi,1,1,846,22,1,3,7,Semi-Furnished,7.3,3.8,3.9,5.3,51
4224,Bengaluru,Indiranagar,4,5,3414,5,2,23,29,Unfurnished,4,3.7,2.7,7.2,358.1
4225,Pune,Kharadi,1,1,836,23,1,3,18,Unfurnished,12.6,4,7,6,35.4
4226,Chennai,Porur,1,1,804,1,3,17,27,Unfurnished,12.7,3.4,7.7,7.5,33.9
4227,Hyderabad,Miyapur,4,5,3506,6,1,12,15,Semi-Furnished,4.1,2.7,3.2,2.4,242.2
4228,Pune,Baner,4,4,3088,24,3,2,15,Furnished,0.6,3.2,3,2.2,272.2
4229,Pune,Hadapsar,4,4,2751,24,3,0,5,Semi-Furnished,8.8,5,7.4,9,176.2
4230,Bengaluru,HSR Layout,4,4,2806,0,3,7,16,Semi-Furnished,1.3,4.5,4.5,4,326.4
4231,Bengaluru,HSR Layout,3,3,1812,11,0,9,10,Furnished,4.8,3.9,4.7,4.7,221
4232,Chennai,Porur,3,3,1944,1,2,0,6,Unfurnished,4.9,2.7,6.4,1.2,128.5
4233,Pune,Kharadi,1,1,734,16,0,10,23,Semi-Furnished,9.7,3,5.2,6.9,29.3
4234,Bengaluru,HSR Layout,2,2,1746,15,0,1,10,Unfurnished,8.2,3.5,7.8,8.4,143.4
4235,Bengaluru,Marathahalli,1,1,764,16,3,13,16,Furnished,8.9,4.6,6.7,5.3,60.7
4236,Chennai,Anna Nagar,5,5,3822,25,0,24,28,Unfurnished,3.8,3.1,7.6,4.5,299.7
4237,Chennai,Anna Nagar,5,5,3408,14,2,0,12,Unfurnished,9.7,3.6,7.6,5.9,278.4
4238,Chennai,Tambaram,4,3,2023,24,2,12,16,Semi-Furnished,1.3,3.5,0.3,9.8,125.2
4239,Hyderabad,Kondapur,4,5,3539,13,3,5,5,Furnished,7.2,3.9,5.5,6.6,334.4
4240,Chennai,Tambaram,2,1,1363,9,0,7,9,Semi-Furnished,11,4.2,7.6,9.1,58.8
4241,Hyderabad,Miyapur,5,6,3498,12,2,25,30,Furnished,1.8,3.2,3.2,4.5,275.1
4242,Chennai,Velachery,5,6,3461,9,1,17,27,Unfurnished,6,3.8,1.1,3.7,261.3
4243,Chennai,Anna Nagar,4,4,2932,2,2,13,25,Semi-Furnished,8.8,4,3.9,2.2,260.4
4244,Pune,Hinjewadi,2,1,1028,25,1,7,10,Furnished,6.2,4,1,7.4,82.6
4245,Chennai,Porur,4,4,3379,18,3,16,17,Semi-Furnished,10.5,3.4,7.3,3.7,215.7
4246,Hyderabad,Miyapur,1,2,632,7,2,4,6,Semi-Furnished,14.8,3.9,5.2,5,39.3
4247,Chennai,OMR,1,2,611,13,1,9,30,Furnished,1.1,2.6,1.2,6.3,59.8
4248,Bengaluru,Indiranagar,5,6,3969,15,1,24,29,Semi-Furnished,14.9,4.2,6.7,3.2,437.3
4249,Bengaluru,Indiranagar,2,3,1104,2,3,16,30,Unfurnished,3.1,4,7.6,7.8,140.6
4250,Hyderabad,Kukatpally,4,5,2123,13,3,5,8,Furnished,8.9,4.1,5.9,5.2,195.4
4251,Hyderabad,Madhapur,5,5,3296,21,2,1,14,Furnished,5.9,3.5,4.1,2,327.7
4252,Pune,Kharadi,3,3,2473,10,1,0,6,Unfurnished,5.7,4.2,4.2,4.6,190.4
4253,Chennai,Porur,2,2,1055,4,0,3,5,Furnished,5.3,4.2,7.2,6.8,76.7
4254,Hyderabad,Kondapur,3,3,2657,1,0,21,21,Furnished,3.3,3.2,1.4,7.5,258
4255,Pune,Wakad,1,2,464,8,3,16,18,Furnished,9.7,2.6,5.4,7.5,34.3
4256,Hyderabad,Kukatpally,5,6,2830,3,0,15,18,Unfurnished,3.7,3.2,5.7,5.6,225.9
4257,Pune,Baner,5,4,2643,13,3,3,16,Furnished,6.4,3.5,1.6,7.9,243.7
4258,Hyderabad,Miyapur,4,3,3202,0,1,3,8,Furnished,10.7,3.4,7,9.3,228.2
4259,Chennai,Tambaram,5,5,3456,16,0,8,27,Semi-Furnished,11.4,5,4.6,3.3,209.1
4260,Hyderabad,Kukatpally,5,5,3100,9,2,12,14,Unfurnished,14.6,4.6,3.2,8.6,207.8
4261,Pune,Wakad,1,1,537,7,1,11,24,Unfurnished,13.8,4.9,4.8,8.3,20
4262,Bengaluru,HSR Layout,1,2,623,25,0,14,22,Unfurnished,10.1,4.2,7,4,38.2
4263,Hyderabad,Miyapur,2,2,1595,1,0,5,13,Semi-Furnished,1.5,4.2,3.9,2.7,129.9
4264,Bengaluru,Whitefield,3,3,1417,2,2,1,23,Semi-Furnished,2.6,3.1,0.9,5.9,172.7
